PRIMARY_SAMPLE_UNIT,YEAR,MONTH,DAY,STATION_NR,LAT_DEGREES,LON_DEGREES,SAMPLE_DEPTH,UNDERWATER_VISIBILITY,MAPGRID_NR,HABITAT_CD,DEPTH_STRAT,SUB_REGION_NAME,ADMIN,SPECIES_NR,SPECIES_CD,LEN,NUM,TIME_SEEN,PROT,STRAT,REGION
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,186,PRO ACUL,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,186,PRO ACUL,7,0,3,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,187,SPA VIRI,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,187,SPA VIRI,7,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,187,SPA VIRI,29,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,187,SPA VIRI,30,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,187,SPA VIRI,38,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,190,EQU PUNC,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,193,SCO CAVA,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,198,EPI ADSC,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,199,CEP CRUE,19,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,199,CEP CRUE,20,0.5,2,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,199,CEP CRUE,23,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,215,MYC INTE,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,217,MYC PHEN,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,218,MYC VENE,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,219,PAR FURC,12,1.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,219,PAR FURC,13.5,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,219,PAR FURC,15,2,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,219,PAR FURC,18.5,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,219,PAR FURC,22,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,232,SPH BARR,25,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,232,SPH BARR,95,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,232,SPH BARR,120,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,237,SYN INTE,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,238,CAN ROST,4,0.5,3,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,238,CAN ROST,5,0.5,3,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,238,CAN ROST,7,0.5,3,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,238,CAN ROST,7,0.5,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,240,DIO HOLO,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,241,DIO HYST,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,246,PRI HIPO,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,248,BOD PULC,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,312,CAL NODO,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,384,LIO RUBE,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,386,CAR LUGU,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,387,CAR PERE,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,428,GRA LORE,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,433,PTE VOLI,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,434,EMM ATLA,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,704,COR SPE.,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,734,ACA SPE.,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,802,GYM SPE.,0,0,1,0,FGBNMS,GOM
7016,2024,7,29,1,27.87394,-93.81538,23.1648,19.5,78,HR,DEEP,WB,FGBNMS,848,KYP VAIG,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,7,ACA BAHI,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,7,ACA BAHI,12,1.875,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,7,ACA BAHI,13.5,0.125,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,7,ACA BAHI,15,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,8,ACA CHIR,8,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,8,ACA CHIR,10,1,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,8,ACA CHIR,12,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,8,ACA CHIR,15,2,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,9,ACA COER,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,9,ACA COER,15,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,9,ACA COER,20,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,9,ACA COER,25,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,13,AUL MACU,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,14,ALU SCHO,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,16,BAL CAPR,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,17,BAL VETU,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,18,CAN MACR,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,19,CAN PULL,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,20,CAN SUFF,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,21,MEL NIGE,17,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,21,MEL NIGE,19.5,1.125,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,21,MEL NIGE,22,4.875,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,21,MEL NIGE,40,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,29,OPH MACC,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,35,CAR BART,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,36,CAR CRYS,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,37,CAR HIPP,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,38,CAR LATU,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,38,CAR LATU,45,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,39,CAR RUBE,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,40,DEC MACA,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,42,ELA BIPI,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,43,SER DUME,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,49,CHA OCEL,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,49,CHA OCEL,8,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,49,CHA OCEL,10,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,50,CHA SEDE,5,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,50,CHA SEDE,5.5,0.125,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,50,CHA SEDE,6,1.25,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,50,CHA SEDE,6.5,0.125,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,50,CHA SEDE,7,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,50,CHA SEDE,10,1,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,51,CHA STRI,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,52,AMB PINO,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,64,DAS AMER,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,77,GNA THOM,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,80,ELA OCEA,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,80,ELA OCEA,3,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,81,PAR MARM,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,101,HOL ADSC,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,103,NEO MARI,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,104,HOL RUFU,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,107,MYR JACO,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,109,KYP SECT,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,110,BOD RUFU,3,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,110,BOD RUFU,3.5,1.375,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,110,BOD RUFU,4,3.75,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,110,BOD RUFU,5,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,110,BOD RUFU,6,1.375,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,110,BOD RUFU,8,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,110,BOD RUFU,12,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,111,CLE PARR,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,114,HAL GARN,4,1,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,114,HAL GARN,4.5,0.25,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,114,HAL GARN,5,1.625,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,114,HAL GARN,6,1.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,114,HAL GARN,7,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,114,HAL GARN,8,0.125,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,114,HAL GARN,10,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,115,HAL MACU,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,115,HAL MACU,12,1.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,118,HAL RADI,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,2,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,3.5,1.375,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,4,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,4.5,1.375,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,5,7.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,6,1.375,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,6.5,1.375,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,7,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,124,THA BIFA,8,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,128,LUT CYAN,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,128,LUT CYAN,50,0,3,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,129,LUT GRIS,18,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,129,LUT GRIS,20,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,129,LUT GRIS,25,0,3,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,130,LUT JOCU,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,136,MUL MART,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,136,MUL MART,15,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,138,GYM FUNE,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,139,GYM MORI,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,145,LAC BICA,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,146,ACA POLY,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,147,ACA QUAD,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,149,LAC TRIQ,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,149,LAC TRIQ,15,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,151,CEN ARGI,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,153,HOL CILI,30,0,3,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,153,HOL CILI,45,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,154,HOL TRIC,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,154,HOL TRIC,1,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,154,HOL TRIC,20,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,155,POM ARCU,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,156,POM PARU,35,0,3,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,156,POM PARU,45,0.5,2,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,157,ABU SAXA,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,158,CHR CYAN,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,158,CHR CYAN,3,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,158,CHR CYAN,3.5,0.125,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,158,CHR CYAN,4,1.25,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,158,CHR CYAN,4.5,0.125,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,158,CHR CYAN,5,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,160,CHR INSO,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,161,CHR MULT,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,161,CHR MULT,4,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,161,CHR MULT,5.5,9.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,161,CHR MULT,7,20,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,161,CHR MULT,8.5,9.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,161,CHR MULT,10,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,162,CHR SCOT,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,163,MIC CHRY,8,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,163,MIC CHRY,12,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,163,MIC CHRY,15,0.5,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,165,STE ADUS,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,166,STE LEUC,0,0,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,167,STE PART,3,3.75,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,167,STE PART,3.5,0.75,1,0,FGBNMS,GOM
7018,2024,7,29,1,27.87394,-93.81487,22.2504,16,88,HR,DEEP,WB,FGBNMS,167,STE PART,4,1,1,0,FGBNMS,GOM
